"game_id","Off_abbrev","Def_abbrev","fga","fgm","xpa","xpm","fga_0_39","fgm_0_39","fga_40_49","fgm_40_49","fga_50","fgm_50","player","Total_DKP","Total_FDP","Total_SDP","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202111210chi","CHI","BAL",1,0,1,1,0,0,0,0,0,0,"Cairo Santos",1,1,1,"BAL","CHI",16,13,"False","outdoors","grass ",46,71,9,-5,"BAL",43.5,2021-11-21
"202111210chi","BAL","CHI",3,3,1,1,2,2,1,1,0,0,"Justin Tucker",11,11,11,"BAL","CHI",16,13,"False","outdoors","grass ",46,71,9,-5,"BAL",43.5,2021-11-21
"202111210cle","CLE","DET",1,0,2,1,0,0,1,0,0,0,"Chase McLaughlin",1,1,1,"DET","CLE",10,13,"False","outdoors","grass ",42,84,7,-12.5,"CLE",42.5,2021-11-21
"202111210cle","DET","CLE",1,1,1,1,0,0,1,1,0,0,"Aldrick Rosas",5,5,5,"DET","CLE",10,13,"False","outdoors","grass ",42,84,7,-12.5,"CLE",42.5,2021-11-21
"202111210jax","JAX","SFO",1,1,1,1,1,1,0,0,0,0,"Matthew Wright",4,4,4,"SFO","JAX",30,10,"False","outdoors","grass ",68,84,17,-6.5,"SFO",45,2021-11-21
"202111210jax","SFO","JAX",3,3,3,3,1,1,2,2,0,0,"Robbie Gould",14,14,14,"SFO","JAX",30,10,"False","outdoors","grass ",68,84,17,-6.5,"SFO",45,2021-11-21
"202111210kan","KAN","DAL",3,2,2,1,1,1,0,0,2,1,"Harrison Butker",9,9,9,"DAL","KAN",9,19,"False","outdoors","grass ",57,31,17,-2.5,"KAN",56.5,2021-11-21
"202111210kan","DAL","KAN",3,3,0,0,2,2,1,1,0,0,"Greg Zuerlein",10,10,10,"DAL","KAN",9,19,"False","outdoors","grass ",57,31,17,-2.5,"KAN",56.5,2021-11-21
"202111210min","GNB","MIN",2,1,4,4,1,0,0,0,1,1,"Mason Crosby",9,9,9,"GNB","MIN",31,34,"False","dome","sportturf",72,45,0,-1,"GNB",47,2021-11-21
"202111210min","MIN","GNB",2,2,3,2,1,1,0,0,1,1,"Greg Joseph",10,10,10,"GNB","MIN",31,34,"False","dome","sportturf",72,45,0,-1,"GNB",47,2021-11-21
"202111210nyj","NYJ","MIA",3,1,2,2,1,1,1,0,1,0,"Matt Ammendola",5,5,5,"MIA","NYJ",24,17,"False","outdoors","fieldturf ",52,44,4,-3.5,"MIA",44.5,2021-11-21
"202111210nyj","MIA","NYJ",2,1,3,3,2,1,0,0,0,0,"Jason Sanders",6,6,6,"MIA","NYJ",24,17,"False","outdoors","fieldturf ",52,44,4,-3.5,"MIA",44.5,2021-11-21
"202111210oti","0","0",0,0,2,1,0,0,0,0,0,0,"Randy Bullock",1,1,1,"HOU","TEN",22,13,"False","outdoors","grass ",59,67,8,-10,"TEN",44.5,2021-11-21
"202111210oti","HOU","TEN",3,3,2,1,0,0,0,0,0,0,"Ka'imi Fairbairn",1,1,1,"HOU","TEN",22,13,"False","outdoors","grass ",59,67,8,-10,"TEN",44.5,2021-11-21
"202111210phi","NOR","PHI",1,1,3,2,1,1,0,0,0,0,"Brett Maher",5,5,5,"NOR","PHI",29,40,"False","outdoors","grass ",51,63,4,-2.5,"PHI",42.5,2021-11-21
"202111210phi","0","0",0,4,4,4,2,2,1,1,1,1,"Jake Elliott",19,19,19,"NOR","PHI",29,40,"False","outdoors","grass ",51,63,4,-2.5,"PHI",42.5,2021-11-21
"202111210rai","CIN","LVR",4,4,3,2,0,0,0,0,0,0,"Evan McPherson",2,2,2,"CIN","LVR",32,13,"False","dome","grass",72,45,0,-1,"CIN",50.5,2021-11-21
"202111210rai","LVR","CIN",2,2,1,1,1,1,1,1,0,0,"Daniel Carlson",8,8,8,"CIN","LVR",32,13,"False","dome","grass",72,45,0,-1,"CIN",50.5,2021-11-21
"202111210sdg","LAC","PIT",2,2,5,5,1,1,1,1,0,0,"Dustin Hopkins",12,12,12,"PIT","LAC",37,41,"False","dome","matrixturf",72,45,0,-5.5,"LAC",47.5,2021-11-21
"202111210sdg","PIT","LAC",3,3,4,4,2,2,1,1,0,0,"Chris Boswell",14,14,14,"PIT","LAC",37,41,"False","dome","matrixturf",72,45,0,-5.5,"LAC",47.5,2021-11-21
"202111210sea","ARI","SEA",3,1,3,2,2,0,0,0,1,1,"Matt Prater",7,7,7,"ARI","SEA",23,13,"False","outdoors","fieldturf ",46,76,0,-2.5,"SEA",47,2021-11-21
"202111210sea","SEA","ARI",2,2,1,1,0,0,0,0,0,0,"Jason Myers",1,1,1,"ARI","SEA",23,13,"False","outdoors","fieldturf ",46,76,0,-2.5,"SEA",47,2021-11-21
"202111220tam","NYG","TAM",1,1,1,1,1,1,0,0,0,0,"Graham Gano",4,4,4,"NYG","TAM",10,30,"False","outdoors","grass ",68,61,6,-11,"TAM",50,2021-11-22
"202111220tam","TAM","NYG",3,3,3,3,2,2,1,1,0,0,"Ryan Succop",13,13,13,"NYG","TAM",10,30,"False","outdoors","grass ",68,61,6,-11,"TAM",50,2021-11-22
"202111250dal","DAL","LVR",3,2,2,1,0,0,0,0,0,0,"Greg Zuerlein",1,1,1,"LVR","DAL",36,33,"True","retractable roof (closed)","matrixturf",72,45,0,-7.5,"DAL",51.5,2021-11-25
"202111250dal","LVR","DAL",5,5,3,3,3,3,1,1,1,1,"Daniel Carlson",21,21,21,"LVR","DAL",36,33,"True","retractable roof (closed)","matrixturf",72,45,0,-7.5,"DAL",51.5,2021-11-25
"202111250det","0","0",0,0,2,2,0,0,0,0,0,0,"Riley Patterson",2,2,2,"CHI","DET",16,14,"False","dome","fieldturf ",72,45,0,-3,"CHI",41,2021-11-25
"202111250det","CHI","DET",4,3,1,1,2,2,1,1,1,0,"Cairo Santos",11,11,11,"CHI","DET",16,14,"False","dome","fieldturf ",72,45,0,-3,"CHI",41,2021-11-25
"202111250nor","BUF","NOR",1,1,4,4,1,1,0,0,0,0,"Tyler Bass",7,7,7,"BUF","NOR",31,6,"False","dome","sportturf",72,45,0,-6.5,"BUF",45,2021-11-25
"202111280cin","CIN","PIT",2,2,5,5,1,1,0,0,1,1,"Evan McPherson",13,13,13,"PIT","CIN",10,41,"False","outdoors","fieldturf ",43,65,12,-3.5,"CIN",44,2021-11-28
"202111280cin","PIT","CIN",1,1,1,1,0,0,1,1,0,0,"Chris Boswell",5,5,5,"PIT","CIN",10,41,"False","outdoors","fieldturf ",43,65,12,-3.5,"CIN",44,2021-11-28
"202111280clt","TAM","IND",1,1,5,5,0,0,0,0,0,0,"Ryan Succop",5,5,5,"TAM","IND",38,31,"False","retractable roof (closed)","fieldturf ",72,45,0,-3,"TAM",53.5,2021-11-28
"202111280clt","IND","TAM",1,1,4,4,0,0,1,1,0,0,"Michael Badgley",8,8,8,"TAM","IND",38,31,"False","retractable roof (closed)","fieldturf ",72,45,0,-3,"TAM",53.5,2021-11-28
"202111280den","0","0",0,0,4,4,0,0,0,0,0,0,"Brandon McManus",4,4,4,"LAC","DEN",13,28,"False","outdoors","grass ",62,22,0,-3,"LAC",47,2021-11-28
"202111280den","LAC","DEN",1,0,1,1,0,0,0,0,1,0,"Dustin Hopkins",1,1,1,"LAC","DEN",13,28,"False","outdoors","grass ",62,22,0,-3,"LAC",47,2021-11-28
"202111280gnb","LAR","GNB",2,2,2,2,2,2,0,0,0,0,"Matt Gay",8,8,8,"LAR","GNB",28,36,"False","outdoors","grass ",37,46,14,-2,"LAR",46.5,2021-11-28
"202111280gnb","GNB","LAR",4,3,3,3,0,0,0,0,0,0,"Mason Crosby",3,3,3,"LAR","GNB",28,36,"False","outdoors","grass ",37,46,14,-2,"LAR",46.5,2021-11-28
"202111280htx","NYJ","HOU",3,2,1,1,0,0,0,0,0,0,"Matt Ammendola",1,1,1,"NYJ","HOU",21,14,"False","retractable roof (closed)","astroturf",72,45,0,-2.5,"HOU",44.5,2021-11-28
"202111280htx","HOU","NYJ",1,0,2,2,0,0,0,0,1,0,"Ka'imi Fairbairn",2,2,2,"NYJ","HOU",21,14,"False","retractable roof (closed)","astroturf",72,45,0,-2.5,"HOU",44.5,2021-11-28
"202111280jax","0","0",0,0,3,3,0,0,0,0,0,0,"Younghoe Koo",3,3,3,"ATL","JAX",21,14,"False","outdoors","grass ",61,41,4,-2,"ATL",45.5,2021-11-28
"202111280jax","JAX","ATL",2,2,0,0,2,2,0,0,0,0,"Matthew Wright",6,6,6,"ATL","JAX",21,14,"False","outdoors","grass ",61,41,4,-2,"ATL",45.5,2021-11-28
"202111280mia","MIA","CAR",2,2,4,3,1,1,1,1,0,0,"Jason Sanders",10,10,10,"CAR","MIA",10,33,"False","outdoors","grass ",74,56,4,-2.5,"CAR",42,2021-11-28
"202111280mia","CAR","MIA",1,1,1,1,0,0,1,1,0,0,"Zane Gonzalez",5,5,5,"CAR","MIA",10,33,"False","outdoors","grass ",74,56,4,-2.5,"CAR",42,2021-11-28
"202111280nwe","NWE","TEN",6,5,3,3,0,0,0,0,0,0,"Nick Folk",3,3,3,"TEN","NWE",13,36,"False","outdoors","fieldturf ",33,61,6,-7,"NWE",43.5,2021-11-28
"202111280nwe","TEN","NWE",1,0,2,1,0,0,1,0,0,0,"Randy Bullock",1,1,1,"TEN","NWE",13,36,"False","outdoors","fieldturf ",33,61,6,-7,"NWE",43.5,2021-11-28
"202111280nyg","NYG","PHI",3,2,1,1,2,2,0,0,1,0,"Graham Gano",7,7,7,"PHI","NYG",7,13,"False","outdoors","fieldturf ",39,72,4,-3.5,"PHI",45.5,2021-11-28
"202111280nyg","0","0",0,0,1,1,0,0,0,0,0,0,"Jake Elliott",1,1,1,"PHI","NYG",7,13,"False","outdoors","fieldturf ",39,72,4,-3.5,"PHI",45.5,2021-11-28
"202111280rav","CLE","BAL",2,1,1,1,0,0,0,0,0,0,"Chase McLaughlin",1,1,1,"CLE","BAL",10,16,"False","outdoors","grass",43,70,0,-3.5,"BAL",47,2021-11-28
"202111280rav","BAL","CLE",3,3,1,1,1,1,1,1,1,1,"Justin Tucker",13,13,13,"CLE","BAL",10,16,"False","outdoors","grass",43,70,0,-3.5,"BAL",47,2021-11-28
"202111280sfo","SFO","MIN",3,2,4,4,1,1,2,1,0,0,"Robbie Gould",11,11,11,"MIN","SFO",26,34,"False","outdoors","grass",68,43,7,-3.5,"SFO",49,2021-11-28
"202111280sfo","0","0",0,0,3,2,0,0,0,0,0,0,"Greg Joseph",2,2,2,"MIN","SFO",26,34,"False","outdoors","grass",68,43,7,-3.5,"SFO",49,2021-11-28
"202111290was","WAS","SEA",1,1,1,0,1,1,0,0,0,0,"Joey Slye",3,3,3,"SEA","WAS",15,17,"False","outdoors","grass ",41,51,9,0,"",47,2021-11-29
"202111290was","0","0",0,0,1,1,0,0,0,0,0,0,"Jason Myers",1,1,1,"SEA","WAS",15,17,"False","outdoors","grass ",41,51,9,0,"",47,2021-11-29
"202112020nor","NOR","DAL",2,1,2,2,0,0,1,1,1,0,"Brett Maher",6,6,6,"DAL","NOR",27,17,"False","dome","sportturf",72,45,0,-5,"DAL",47.5,2021-12-02
"202112020nor","DAL","NOR",2,2,3,3,1,1,0,0,1,1,"Greg Zuerlein",11,11,11,"DAL","NOR",27,17,"False","dome","sportturf",72,45,0,-5,"DAL",47.5,2021-12-02
"202112050atl","TAM","ATL",1,1,4,3,1,1,0,0,0,0,"Ryan Succop",6,6,6,"TAM","ATL",30,17,"False","retractable roof (closed)","fieldturf",72,45,0,-10.5,"TAM",50.5,2021-12-05
"202112050atl","ATL","TAM",1,1,2,2,1,1,0,0,0,0,"Younghoe Koo",5,5,5,"TAM","ATL",30,17,"False","retractable roof (closed)","fieldturf",72,45,0,-10.5,"TAM",50.5,2021-12-05
"202112050chi","ARI","CHI",2,2,3,3,2,2,0,0,0,0,"Matt Prater",9,9,9,"ARI","CHI",33,22,"False","outdoors","grass ",34,80,8,-7.5,"ARI",42,2021-12-05
"202112050chi","0","0",0,0,2,2,0,0,0,0,0,0,"Cairo Santos",2,2,2,"ARI","CHI",33,22,"False","outdoors","grass ",34,80,8,-7.5,"ARI",42,2021-12-05
"202112050cin","CIN","LAC",1,1,2,1,0,0,1,1,0,0,"Evan McPherson",5,5,5,"LAC","CIN",41,22,"False","outdoors","fieldturf ",48,51,11,-3,"CIN",49.5,2021-12-05
"202112050cin","LAC","CIN",2,2,4,3,0,0,2,2,0,0,"Dustin Hopkins",11,11,11,"LAC","CIN",41,22,"False","outdoors","fieldturf ",48,51,11,-3,"CIN",49.5,2021-12-05
"202112050det","MIN","DET",3,3,0,0,2,2,1,1,0,0,"Greg Joseph",10,10,10,"MIN","DET",27,29,"False","dome","fieldturf ",72,45,0,-7,"MIN",46.5,2021-12-05
"202112050det","DET","MIN",3,3,2,2,1,1,2,2,0,0,"Riley Patterson",13,13,13,"MIN","DET",27,29,"False","dome","fieldturf ",72,45,0,-7,"MIN",46.5,2021-12-05
"202112050htx","IND","HOU",2,1,4,4,0,0,0,0,0,0,"Michael Badgley",4,4,4,"IND","HOU",31,0,"False","retractable roof (closed)","astroturf",72,45,0,-10,"IND",44.5,2021-12-05
"202112050kan","DEN","KAN",1,1,0,0,0,0,1,1,0,0,"Brandon McManus",4,4,4,"DEN","KAN",9,22,"False","outdoors","grass ",58,55,22,-9.5,"KAN",47,2021-12-05
"202112050kan","KAN","DEN",3,3,2,1,1,1,1,1,1,1,"Harrison Butker",13,13,13,"DEN","KAN",9,22,"False","outdoors","grass ",58,55,22,-9.5,"KAN",47,2021-12-05
"202112050mia","MIA","NYG",3,2,2,2,0,0,2,2,1,0,"Jason Sanders",10,10,10,"NYG","MIA",9,20,"False","outdoors","grass ",80,62,11,-6.5,"MIA",39.5,2021-12-05
"202112050mia","NYG","MIA",4,3,0,0,2,2,0,0,2,1,"Graham Gano",11,11,11,"NYG","MIA",9,20,"False","outdoors","grass ",80,62,11,-6.5,"MIA",39.5,2021-12-05
"202112050nyj","0","0",0,4,3,3,2,2,2,2,0,0,"Jake Elliott",17,17,17,"PHI","NYJ",33,18,"False","outdoors","fieldturf ",45,33,0,-5,"PHI",43.5,2021-12-05
"202112050nyj","0","0",0,0,2,0,0,0,0,0,0,0,"Alex Kessman",0,0,0,"PHI","NYJ",33,18,"False","outdoors","fieldturf ",45,33,0,-5,"PHI",43.5,2021-12-05
"202112050pit","BAL","PIT",2,2,1,1,2,2,0,0,0,0,"Justin Tucker",7,7,7,"BAL","PIT",19,20,"False","outdoors","grass ",50,44,7,-4.5,"BAL",44,2021-12-05
"202112050pit","PIT","BAL",2,2,1,0,0,0,0,0,0,0,"Chris Boswell",0,0,0,"BAL","PIT",19,20,"False","outdoors","grass ",50,44,7,-4.5,"BAL",44,2021-12-05
"202112050rai","LVR","WAS",3,3,0,0,2,2,0,0,1,1,"Daniel Carlson",11,11,11,"WAS","LVR",17,15,"False","dome","grass",72,45,0,-1.5,"LVR",48,2021-12-05
"202112050rai","WAS","LVR",1,1,2,2,0,0,0,0,0,0,"Brian Johnson",2,2,2,"WAS","LVR",17,15,"False","dome","grass",72,45,0,-1.5,"LVR",48,2021-12-05
"202112050ram","0","0",0,0,1,1,0,0,0,0,0,0,"Matthew Wright",1,1,1,"JAX","LAR",7,37,"False","dome","matrixturf",72,45,0,-13,"LAR",48,2021-12-05
"202112050ram","LAR","JAX",3,3,4,4,1,1,2,2,0,0,"Matt Gay",15,15,15,"JAX","LAR",7,37,"False","dome","matrixturf",72,45,0,-13,"LAR",48,2021-12-05
"202112050sea","SFO","SEA",1,1,3,2,0,0,0,0,1,1,"Robbie Gould",7,7,7,"SFO","SEA",23,30,"False","outdoors","fieldturf ",41,76,4,-3.5,"SFO",45.5,2021-12-05
"202112050sea","SEA","SFO",1,0,4,4,0,0,0,0,1,0,"Jason Myers",4,4,4,"SFO","SEA",23,30,"False","outdoors","fieldturf ",41,76,4,-3.5,"SFO",45.5,2021-12-05
"202112060buf","BUF","NWE",2,1,1,1,2,1,0,0,0,0,"Tyler Bass",4,4,4,"NWE","BUF",14,10,"False","outdoors","a_turf",36,59,19,-4,"BUF",44,2021-12-06
"202112060buf","NWE","BUF",2,2,0,0,1,1,1,1,0,0,"Nick Folk",7,7,7,"NWE","BUF",14,10,"False","outdoors","a_turf",36,59,19,-4,"BUF",44,2021-12-06
"202112090min","PIT","MIN",1,0,2,2,0,0,1,0,0,0,"Chris Boswell",2,2,2,"PIT","MIN",28,36,"False","dome","sportturf",72,45,0,-3,"MIN",44,2021-12-09
"202112090min","MIN","PIT",4,3,4,3,2,2,1,1,1,0,"Greg Joseph",13,13,13,"PIT","MIN",28,36,"False","dome","sportturf",72,45,0,-3,"MIN",44,2021-12-09
"202112120car","ATL","CAR",3,3,2,2,2,2,1,1,0,0,"Younghoe Koo",12,12,12,"ATL","CAR",29,21,"False","outdoors","grass ",48,37,9,-2.5,"CAR",41,2021-12-12
"202112120car","0","0",0,0,3,3,0,0,0,0,0,0,"Zane Gonzalez",3,3,3,"ATL","CAR",29,21,"False","outdoors","grass ",48,37,9,-2.5,"CAR",41,2021-12-12
"202112120cin","CIN","SFO",4,3,2,2,2,2,2,1,0,0,"Evan McPherson",12,12,12,"SFO","CIN",26,23,"True","outdoors","fieldturf ",48,40,9,-1.5,"SFO",49,2021-12-12
"202112120cin","SFO","CIN",3,2,2,2,2,2,1,0,0,0,"Robbie Gould",8,8,8,"SFO","CIN",26,23,"True","outdoors","fieldturf ",48,40,9,-1.5,"SFO",49,2021-12-12
"202112120cle","BAL","CLE",3,3,1,1,0,0,1,1,2,2,"Justin Tucker",15,15,15,"BAL","CLE",22,24,"False","outdoors","grass ",46,42,14,-3,"CLE",42.5,2021-12-12
"202112120cle","CLE","BAL",2,1,3,3,0,0,0,0,0,0,"Chase McLaughlin",3,3,3,"BAL","CLE",22,24,"False","outdoors","grass ",46,42,14,-3,"CLE",42.5,2021-12-12
"202112120den","DET","DEN",1,1,1,1,1,1,0,0,0,0,"Riley Patterson",4,4,4,"DET","DEN",10,38,"False","outdoors","grass ",63,12,8,-11,"DEN",42,2021-12-12
"202112120den","DEN","DET",1,1,5,5,0,0,0,0,1,1,"Brandon McManus",10,10,10,"DET","DEN",10,38,"False","outdoors","grass ",63,12,8,-11,"DEN",42,2021-12-12
"202112120gnb","GNB","CHI",1,1,6,6,1,1,0,0,0,0,"Mason Crosby",9,9,9,"CHI","GNB",30,45,"False","outdoors","grass ",36,59,8,-11.5,"GNB",43,2021-12-12
"202112120gnb","CHI","GNB",3,3,3,3,1,1,2,2,0,0,"Cairo Santos",14,14,14,"CHI","GNB",30,45,"False","outdoors","grass ",36,59,8,-11.5,"GNB",43,2021-12-12
"202112120htx","SEA","HOU",2,2,3,1,0,0,0,0,0,0,"Jason Myers",1,1,1,"SEA","HOU",33,13,"False","retractable roof (open)","astroturf",72,45,0,-9,"SEA",40.5,2021-12-12
"202112120htx","HOU","SEA",2,2,1,1,1,1,0,0,1,1,"Ka'imi Fairbairn",9,9,9,"SEA","HOU",33,13,"False","retractable roof (open)","astroturf",72,45,0,-9,"SEA",40.5,2021-12-12
"202112120kan","KAN","LVR",2,2,6,6,0,0,0,0,0,0,"Harrison Butker",6,6,6,"LVR","KAN",9,48,"False","outdoors","grass ",47,34,19,-10,"KAN",48,2021-12-12
"202112120kan","LVR","KAN",1,1,1,0,1,1,0,0,0,0,"Daniel Carlson",3,3,3,"LVR","KAN",9,48,"False","outdoors","grass ",47,34,19,-10,"KAN",48,2021-12-12
"202112120nyj","NYJ","NOR",3,3,0,0,2,2,1,1,0,0,"Eddy Pineiro",10,10,10,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","NOR","NYJ",3,3,3,3,3,3,0,0,0,0,"Brett Maher",12,12,12,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120oti","TEN","JAX",3,2,2,2,1,1,2,1,0,0,"Randy Bullock",9,9,9,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120sdg","LAC","NYG",3,3,4,4,3,3,0,0,0,0,"Dustin Hopkins",13,13,13,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","0","0",0,0,1,1,0,0,0,0,0,0,"Graham Gano",1,1,1,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120tam","BUF","TAM",2,2,3,3,2,2,0,0,0,0,"Tyler Bass",9,9,9,"BUF","TAM",27,33,"True","outdoors","grass ",82,66,4,-3.5,"TAM",54.5,2021-12-12
"202112120tam","TAM","BUF",2,2,3,3,2,2,0,0,0,0,"Ryan Succop",9,9,9,"BUF","TAM",27,33,"True","outdoors","grass ",82,66,4,-3.5,"TAM",54.5,2021-12-12
"202112120was","DAL","WAS",4,4,1,1,4,4,0,0,0,0,"Greg Zuerlein",13,13,13,"DAL","WAS",27,20,"False","outdoors","grass ",48,32,17,-4.5,"DAL",48,2021-12-12
"202112120was","0","0",0,0,1,0,0,0,0,0,0,0,"Brian Johnson",0,0,0,"DAL","WAS",27,20,"False","outdoors","grass ",48,32,17,-4.5,"DAL",48,2021-12-12
"202112130crd","ARI","LAR",3,3,2,2,0,0,0,0,0,0,"Matt Prater",2,2,2,"LAR","ARI",30,23,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",51.5,2021-12-13
"202112130crd","LAR","ARI",3,3,3,3,0,0,0,0,0,0,"Matt Gay",3,3,3,"LAR","ARI",30,23,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",51.5,2021-12-13
"202112160sdg","KAN","LAC",2,2,2,2,2,2,0,0,0,0,"Harrison Butker",8,8,8,"KAN","LAC",34,28,"True","dome","matrixturf",72,45,0,-3,"KAN",52.5,2021-12-16
"202112160sdg","0","0",0,0,4,4,0,0,0,0,0,0,"Dustin Hopkins",4,4,4,"KAN","LAC",34,28,"True","dome","matrixturf",72,45,0,-3,"KAN",52.5,2021-12-16
"202112180clt","NWE","IND",1,1,2,2,0,0,0,0,0,0,"Nick Folk",2,2,2,"NWE","IND",17,27,"False","retractable roof (closed)","fieldturf ",72,45,0,-2.5,"IND",45.5,2021-12-18
"202112180clt","IND","NWE",3,2,3,3,1,1,2,1,0,0,"Michael Badgley",10,10,10,"NWE","IND",17,27,"False","retractable roof (closed)","fieldturf ",72,45,0,-2.5,"IND",45.5,2021-12-18
"202112190buf","BUF","CAR",1,1,4,4,1,1,0,0,0,0,"Tyler Bass",7,7,7,"CAR","BUF",14,31,"False","outdoors","a_turf",30,69,8,-14.5,"BUF",43,2021-12-19
"202112190den","CIN","DEN",3,3,0,0,1,1,0,0,2,2,"Evan McPherson",13,13,13,"CIN","DEN",15,10,"False","outdoors","grass ",61,9,19,-3,"DEN",44,2021-12-19
"202112190den","DEN","CIN",2,1,1,1,0,0,0,0,2,1,"Brandon McManus",6,6,6,"CIN","DEN",15,10,"False","outdoors","grass ",61,9,19,-3,"DEN",44,2021-12-19
"202112190det","DET","ARI",3,3,3,3,0,0,0,0,0,0,"Riley Patterson",3,3,3,"ARI","DET",12,30,"False","dome","fieldturf ",72,45,0,-13,"ARI",48,2021-12-19
"202112190det","ARI","DET",2,2,0,0,2,2,0,0,0,0,"Matt Prater",6,6,6,"ARI","DET",12,30,"False","dome","fieldturf ",72,45,0,-13,"ARI",48,2021-12-19
"202112190jax","JAX","HOU",3,3,1,1,0,0,0,0,0,0,"Matthew Wright",1,1,1,"HOU","JAX",30,16,"False","outdoors","grass ",80,71,12,-6,"JAX",40,2021-12-19
"202112190jax","HOU","JAX",3,3,3,3,1,1,0,0,2,2,"Ka'imi Fairbairn",16,16,16,"HOU","JAX",30,16,"False","outdoors","grass ",80,71,12,-6,"JAX",40,2021-12-19
"202112190mia","NYJ","MIA",1,1,3,3,1,1,0,0,0,0,"Eddy Pineiro",6,6,6,"NYJ","MIA",24,31,"False","outdoors","grass ",82,70,9,-10,"MIA",42,2021-12-19
"202112190mia","MIA","NYJ",1,1,4,4,1,1,0,0,0,0,"Jason Sanders",7,7,7,"NYJ","MIA",24,31,"False","outdoors","grass ",82,70,9,-10,"MIA",42,2021-12-19
"202112190nyg","NYG","DAL",2,2,0,0,1,1,1,1,0,0,"Graham Gano",7,7,7,"DAL","NYG",21,6,"False","outdoors","fieldturf ",37,54,8,-11.5,"DAL",43.5,2021-12-19
"202112190nyg","DAL","NYG",3,3,2,0,2,2,1,1,0,0,"Greg Zuerlein",10,10,10,"DAL","NYG",21,6,"False","outdoors","fieldturf ",37,54,8,-11.5,"DAL",43.5,2021-12-19
"202112190pit","TEN","PIT",2,2,1,1,2,2,0,0,0,0,"Randy Bullock",7,7,7,"TEN","PIT",13,19,"False","outdoors","grass ",32,74,11,-1,"PIT",44,2021-12-19
"202112190pit","PIT","TEN",5,4,1,1,0,0,0,0,0,0,"Chris Boswell",1,1,1,"TEN","PIT",13,19,"False","outdoors","grass ",32,74,11,-1,"PIT",44,2021-12-19
"202112190rav","BAL","GNB",1,1,3,3,1,1,0,0,0,0,"Justin Tucker",6,6,6,"GNB","BAL",31,30,"False","outdoors","grass",43,52,11,-9.5,"GNB",45,2021-12-19
"202112190rav","GNB","BAL",1,1,4,4,0,0,0,0,0,0,"Mason Crosby",4,4,4,"GNB","BAL",31,30,"False","outdoors","grass",43,52,11,-9.5,"GNB",45,2021-12-19
"202112190sfo","SFO","ATL",1,1,4,4,1,1,0,0,0,0,"Robbie Gould",7,7,7,"ATL","SFO",13,31,"False","outdoors","grass",46,81,0,-8.5,"SFO",48,2021-12-19
"202112190sfo","ATL","SFO",2,2,1,1,1,1,1,1,0,0,"Younghoe Koo",8,8,8,"ATL","SFO",13,31,"False","outdoors","grass",46,81,0,-8.5,"SFO",48,2021-12-19
"202112190tam","NOR","TAM",3,3,0,0,2,2,1,1,0,0,"Brett Maher",10,10,10,"NOR","TAM",9,0,"False","outdoors","grass ",75,99,0,-11.5,"TAM",45.5,2021-12-19
"202112190tam","TAM","NOR",1,0,0,0,0,0,1,0,0,0,"Ryan Succop",0,0,0,"NOR","TAM",9,0,"False","outdoors","grass ",75,99,0,-11.5,"TAM",45.5,2021-12-19
"202112200chi","MIN","CHI",1,1,2,2,1,1,0,0,0,0,"Greg Joseph",5,5,5,"MIN","CHI",17,9,"False","outdoors","grass ",37,75,8,-6.5,"MIN",44.5,2021-12-20
"202112200chi","CHI","MIN",2,1,0,0,1,1,1,0,0,0,"Cairo Santos",3,3,3,"MIN","CHI",17,9,"False","outdoors","grass ",37,75,8,-6.5,"MIN",44.5,2021-12-20
"202112200cle","LVR","CLE",3,3,1,1,2,2,1,1,0,0,"Daniel Carlson",11,11,11,"LVR","CLE",16,14,"False","outdoors","grass ",40,47,8,-3,"CLE",41,2021-12-20
"202112200cle","CLE","LVR",1,0,2,2,0,0,0,0,0,0,"Chase McLaughlin",2,2,2,"LVR","CLE",16,14,"False","outdoors","grass ",40,47,8,-3,"CLE",41,2021-12-20
"202112210phi","0","0",0,2,3,3,2,2,0,0,0,0,"Jake Elliott",9,9,9,"WAS","PHI",17,27,"False","outdoors","grass ",42,57,7,-6.5,"PHI",42,2021-12-21
"202112210phi","WAS","PHI",1,1,2,2,1,1,0,0,0,0,"Brian Johnson",5,5,5,"WAS","PHI",17,27,"False","outdoors","grass ",42,57,7,-6.5,"PHI",42,2021-12-21
"202112210ram","LAR","SEA",2,2,2,2,1,1,0,0,1,1,"Matt Gay",10,10,10,"SEA","LAR",10,20,"False","dome","matrixturf",72,45,0,-7,"LAR",46,2021-12-21
