"game_id","team","def_int","def_int_td","sacks","fumbles_rec","fumbles_rec_td","blocked_kick","safety","def_two_point_conv","total_ret_td","Team_abbrev","Opponent_abbrev","Opponent_score","points_allowed_0","points_allowed_1_6","points_allowed_7_13","points_allowed_14_20","points_allowed_21_27","points_allowed_28_34","points_allowed_35","Total_DKP","Total_FDP","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"201910060cin","ARI",0,0,1,0,0,0,0,0,0,"ARI","CIN",23,0,0,0,0,1,0,0,1,1,"ARI","CIN",26,23,"False","outdoors","grass",76,68,6,-3,"CIN",45,2019-10-06
"201910060dal","GNB",3,0,3,0,0,0,0,0,0,"GNB","DAL",24,0,0,0,0,1,0,0,9,9,"GNB","DAL",34,24,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"DAL",46.5,2019-10-06
"201910060dal","DAL",0,0,2,0,0,0,0,0,0,"DAL","GNB",34,0,0,0,0,0,1,0,1,1,"GNB","DAL",34,24,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"DAL",46.5,2019-10-06
"201910060htx","ATL",0,0,0,0,0,0,0,0,0,"ATL","HOU",53,0,0,0,0,0,0,1,-4,-4,"ATL","HOU",32,53,"False","retractable roof (closed)","grass",72,45,0,-4,"HOU",49,2019-10-06
"201910060htx","HOU",1,1,2,0,0,0,0,0,0,"HOU","ATL",32,0,0,0,0,0,1,0,9,9,"ATL","HOU",32,53,"False","retractable roof (closed)","grass",72,45,0,-4,"HOU",49,2019-10-06
"201910060kan","KAN",1,0,0,0,0,0,0,0,0,"KAN","IND",19,0,0,0,1,0,0,0,3,3,"IND","KAN",19,13,"False","outdoors","grass",59,75,3,-10.5,"KAN",55.5,2019-10-06
"201910060kan","IND",0,0,4,1,0,0,0,0,0,"IND","KAN",13,0,0,1,0,0,0,0,10,10,"IND","KAN",19,13,"False","outdoors","grass",59,75,3,-10.5,"KAN",55.5,2019-10-06
"201910060nor","NOR",0,0,6,0,0,0,0,0,0,"NOR","TAM",24,0,0,0,0,1,0,0,6,6,"TAM","NOR",24,31,"False","dome","astroturf",72,45,0,-3,"NOR",46,2019-10-06
"201910060nor","TAM",1,0,0,0,0,0,0,0,0,"TAM","NOR",31,0,0,0,0,0,1,0,1,1,"TAM","NOR",24,31,"False","dome","astroturf",72,45,0,-3,"NOR",46,2019-10-06
"201910060nyg","NYG",0,0,3,1,0,0,0,0,0,"NYG","MIN",28,0,0,0,0,0,1,0,4,4,"MIN","NYG",28,10,"False","outdoors","fieldturf ",66,73,10,-5.5,"MIN",44,2019-10-06
"201910060nyg","MIN",1,0,4,0,0,0,1,0,0,"MIN","NYG",10,0,0,1,0,0,0,0,12,12,"MIN","NYG",28,10,"False","outdoors","fieldturf ",66,73,10,-5.5,"MIN",44,2019-10-06
"201910060oti","BUF",0,0,5,0,0,0,0,0,0,"BUF","TEN",7,0,0,1,0,0,0,0,9,9,"BUF","TEN",14,7,"False","outdoors","grass",77,71,13,-3.5,"TEN",39.5,2019-10-06
"201910060oti","TEN",1,0,4,0,0,0,0,0,0,"TEN","BUF",14,0,0,0,1,0,0,0,7,7,"BUF","TEN",14,7,"False","outdoors","grass",77,71,13,-3.5,"TEN",39.5,2019-10-06
"201910060phi","PHI",2,1,10,1,1,0,0,0,0,"PHI","NYJ",6,0,1,0,0,0,0,0,35,35,"NYJ","PHI",6,31,"False","outdoors","grass",68,68,10,-14,"PHI",43,2019-10-06
"201910060phi","NYJ",0,0,1,0,0,0,0,0,0,"NYJ","PHI",31,0,0,0,0,0,1,0,0,0,"NYJ","PHI",6,31,"False","outdoors","grass",68,68,10,-14,"PHI",43,2019-10-06
"201910060pit","BAL",1,0,1,1,0,0,0,0,0,"BAL","PIT",23,0,0,0,0,1,0,0,5,5,"BAL","PIT",26,23,"True","outdoors","grass",70,74,7,-3.5,"BAL",44,2019-10-06
"201910060pit","PIT",3,0,5,0,0,0,0,0,0,"PIT","BAL",26,0,0,0,0,1,0,0,11,11,"BAL","PIT",26,23,"True","outdoors","grass",70,74,7,-3.5,"BAL",44,2019-10-06
"201910060rai","CHI",0,0,0,2,0,0,0,0,0,"CHI","LVR",24,0,0,0,0,1,0,0,4,4,"CHI","LVR",21,24,"False","outdoors","grass",59,60,15,-6.5,"CHI",39.5,2019-10-06
"201910060sdg","LAC",1,0,3,1,0,0,0,0,1,"LAC","DEN",20,0,0,0,1,0,0,0,14,14,"DEN","LAC",20,13,"False","outdoors","grass",85,35,12,-4,"LAC",46,2019-10-06
"201910060sdg","DEN",2,0,0,1,0,0,0,0,0,"DEN","LAC",13,0,0,1,0,0,0,0,10,10,"DEN","LAC",20,13,"False","outdoors","grass",85,35,12,-4,"LAC",46,2019-10-06
"201910060was","NWE",1,0,5,1,0,0,0,0,0,"NWE","WAS",7,0,0,1,0,0,0,0,13,13,"NWE","WAS",33,7,"False","outdoors","grass",70,66,8,-15.5,"NWE",42,2019-10-06
"201910060was","WAS",1,0,4,0,0,0,0,0,0,"WAS","NWE",33,0,0,0,0,0,1,0,5,5,"NWE","WAS",33,7,"False","outdoors","grass",70,66,8,-15.5,"NWE",42,2019-10-06
"201910070sfo","SFO",2,0,4,2,0,0,0,0,0,"SFO","CLE",3,0,1,0,0,0,0,0,19,19,"CLE","SFO",3,31,"False","outdoors","grass",87,36,8,-5,"SFO",47.5,2019-10-07
"201910070sfo","CLE",0,0,2,0,0,1,0,0,0,"CLE","SFO",31,0,0,0,0,0,1,0,3,3,"CLE","SFO",3,31,"False","outdoors","grass",87,36,8,-5,"SFO",47.5,2019-10-07
"201910100nwe","NWE",3,0,1,1,1,1,0,0,0,"NWE","NYG",14,0,0,0,1,0,0,0,18,18,"NYG","NWE",14,35,"False","outdoors","grass",54,61,13,-16.5,"NWE",43,2019-10-10
"201910100nwe","NYG",1,0,3,1,1,0,0,0,0,"NYG","NWE",35,0,0,0,0,0,0,1,9,9,"NYG","NWE",14,35,"False","outdoors","grass",54,61,13,-16.5,"NWE",43,2019-10-10
"201910130cle","CLE",0,0,3,1,0,0,0,0,0,"CLE","SEA",32,0,0,0,0,0,1,0,4,4,"SEA","CLE",32,28,"False","outdoors","grass",58,38,20,-1,"CLE",45.5,2019-10-13
"201910130cle","SEA",3,0,0,1,0,1,0,0,0,"SEA","CLE",28,0,0,0,0,0,1,0,9,9,"SEA","CLE",32,28,"False","outdoors","grass",58,38,20,-1,"CLE",45.5,2019-10-13
"201910130crd","ARI",0,0,2,0,0,0,0,0,0,"ARI","ATL",33,0,0,0,0,0,1,0,1,1,"ATL","ARI",33,34,"False","retractable roof (closed)","grass",72,45,0,-3,"ATL",52.5,2019-10-13
"201910130crd","ATL",0,0,0,0,0,0,0,0,0,"ATL","ARI",34,0,0,0,0,0,1,0,-1,-1,"ATL","ARI",33,34,"False","retractable roof (closed)","grass",72,45,0,-3,"ATL",52.5,2019-10-13
"201910130den","TEN",1,0,1,0,0,0,0,0,0,"TEN","DEN",16,0,0,0,1,0,0,0,4,4,"TEN","DEN",0,16,"False","outdoors","grass",69,9,7,-1,"DEN",41,2019-10-13
"201910130den","DEN",3,0,7,0,0,0,0,0,0,"DEN","TEN",0,1,0,0,0,0,0,0,23,23,"TEN","DEN",0,16,"False","outdoors","grass",69,9,7,-1,"DEN",41,2019-10-13
"201910130jax","JAX",0,0,3,0,0,0,0,0,0,"JAX","NOR",13,0,0,1,0,0,0,0,7,7,"NOR","JAX",13,6,"False","outdoors","grass",81,56,3,-2.5,"JAX",42.5,2019-10-13
"201910130jax","NOR",1,0,2,0,0,0,0,0,0,"NOR","JAX",6,0,1,0,0,0,0,0,11,11,"NOR","JAX",13,6,"False","outdoors","grass",81,56,3,-2.5,"JAX",42.5,2019-10-13
"201910130kan","KAN",2,0,0,1,0,0,0,0,0,"KAN","HOU",31,0,0,0,0,0,1,0,5,5,"HOU","KAN",31,24,"False","outdoors","grass",56,47,2,-3.5,"KAN",54.5,2019-10-13
"201910130kan","HOU",1,0,1,1,0,0,0,0,0,"HOU","KAN",24,0,0,0,0,1,0,0,5,5,"HOU","KAN",31,24,"False","outdoors","grass",56,47,2,-3.5,"KAN",54.5,2019-10-13
"201910130mia","MIA",0,0,0,0,0,0,0,0,0,"MIA","WAS",17,0,0,0,1,0,0,0,1,1,"WAS","MIA",17,16,"False","outdoors","grass",84,66,13,-6,"WAS",42,2019-10-13
"201910130mia","WAS",2,0,5,0,0,0,0,0,0,"WAS","MIA",16,0,0,0,1,0,0,0,10,10,"WAS","MIA",17,16,"False","outdoors","grass",84,66,13,-6,"WAS",42,2019-10-13
"201910130min","PHI",1,0,1,1,0,0,0,0,0,"PHI","MIN",38,0,0,0,0,0,0,1,1,1,"PHI","MIN",20,38,"False","dome","sportturf",72,45,0,-3.5,"MIN",44,2019-10-13
"201910130min","MIN",2,0,2,1,0,0,0,0,0,"MIN","PHI",20,0,0,0,1,0,0,0,9,9,"PHI","MIN",20,38,"False","dome","sportturf",72,45,0,-3.5,"MIN",44,2019-10-13
"201910130nyj","DAL",1,0,2,0,0,0,0,0,0,"DAL","NYJ",24,0,0,0,0,1,0,0,4,4,"DAL","NYJ",22,24,"False","outdoors","fieldturf ",66,38,7,-7,"DAL",43.5,2019-10-13
"201910130nyj","NYJ",0,0,1,0,0,0,0,0,0,"NYJ","DAL",22,0,0,0,0,1,0,0,1,1,"DAL","NYJ",22,24,"False","outdoors","fieldturf ",66,38,7,-7,"DAL",43.5,2019-10-13
"201910130ram","SFO",0,0,4,1,0,0,0,0,0,"SFO","LAR",7,0,0,1,0,0,0,0,10,10,"SFO","LAR",20,7,"False","outdoors","grass",77,42,2,-3,"LAR",49.5,2019-10-13
"201910130ram","LAR",1,0,2,1,0,0,0,0,0,"LAR","SFO",20,0,0,0,1,0,0,0,7,7,"SFO","LAR",20,7,"False","outdoors","grass",77,42,2,-3,"LAR",49.5,2019-10-13
"201910130rav","BAL",1,0,2,0,0,0,0,0,0,"BAL","CIN",17,0,0,0,1,0,0,0,5,5,"CIN","BAL",17,23,"False","outdoors","grass",64,43,7,-10.5,"BAL",47,2019-10-13
"201910130rav","CIN",0,0,1,1,0,0,0,0,1,"CIN","BAL",23,0,0,0,0,1,0,0,9,9,"CIN","BAL",17,23,"False","outdoors","grass",64,43,7,-10.5,"BAL",47,2019-10-13
"201910130sdg","LAC",1,0,0,0,0,0,0,0,0,"LAC","PIT",24,0,0,0,0,1,0,0,2,2,"PIT","LAC",24,17,"False","outdoors","grass",71,61,9,-6,"LAC",42.5,2019-10-13
"201910130sdg","PIT",2,0,1,1,1,0,0,0,0,"PIT","LAC",17,0,0,0,1,0,0,0,14,14,"PIT","LAC",24,17,"False","outdoors","grass",71,61,9,-6,"LAC",42.5,2019-10-13
"201910130tam","CAR",5,0,7,2,0,0,0,0,0,"CAR","TAM",26,0,0,0,0,1,0,0,21,21,"CAR","TAM",37,26,"False","outdoors","grass",61,86,14,-2,"CAR",48.5,2019-10-13
"201910130tam","TAM",0,0,2,0,0,0,0,0,0,"TAM","CAR",37,0,0,0,0,0,0,1,-2,-2,"CAR","TAM",37,26,"False","outdoors","grass",61,86,14,-2,"CAR",48.5,2019-10-13
"201910140gnb","DET",1,0,1,2,0,0,0,0,0,"DET","GNB",23,0,0,0,0,1,0,0,7,7,"DET","GNB",22,23,"False","outdoors","grass",43,73,5,-3.5,"GNB",47,2019-10-14
"201910140gnb","GNB",0,0,3,0,0,0,0,0,0,"GNB","DET",22,0,0,0,0,1,0,0,3,3,"DET","GNB",22,23,"False","outdoors","grass",43,73,5,-3.5,"GNB",47,2019-10-14
"201910170den","DEN",0,0,1,0,0,0,0,0,0,"DEN","KAN",30,0,0,0,0,0,1,0,0,0,"KAN","DEN",30,6,"False","outdoors","grass",75,7,6,-3,"KAN",49.5,2019-10-17
"201910170den","KAN",0,0,9,1,1,0,0,0,0,"KAN","DEN",6,0,1,0,0,0,0,0,24,24,"KAN","DEN",30,6,"False","outdoors","grass",75,7,6,-3,"KAN",49.5,2019-10-17
"201910200atl","LAR",1,0,5,2,1,0,0,0,0,"LAR","ATL",10,0,0,1,0,0,0,0,21,21,"LAR","ATL",37,10,"False","retractable roof (open)","fieldturf",72,45,0,-3,"LAR",54.5,2019-10-20
"201910200atl","ATL",0,0,0,0,0,0,0,0,0,"ATL","LAR",37,0,0,0,0,0,0,1,-4,-4,"LAR","ATL",37,10,"False","retractable roof (open)","fieldturf",72,45,0,-3,"LAR",54.5,2019-10-20
"201910200buf","MIA",0,0,2,0,0,0,0,0,0,"MIA","BUF",31,0,0,0,0,0,1,0,1,1,"MIA","BUF",21,31,"False","outdoors","astroturf",65,54,7,-17,"BUF",42.5,2019-10-20
"201910200buf","BUF",1,0,1,1,0,0,0,0,1,"BUF","MIA",21,0,0,0,0,1,0,0,11,11,"MIA","BUF",21,31,"False","outdoors","astroturf",65,54,7,-17,"BUF",42.5,2019-10-20
"201910200chi","CHI",0,0,1,0,0,0,0,0,1,"CHI","NOR",36,0,0,0,0,0,0,1,3,3,"NOR","CHI",36,25,"False","outdoors","grass",54,84,6,-4,"CHI",37,2019-10-20
"201910200chi","NOR",0,0,2,2,0,1,0,0,0,"NOR","CHI",25,0,0,0,0,1,0,0,8,8,"NOR","CHI",36,25,"False","outdoors","grass",54,84,6,-4,"CHI",37,2019-10-20
"201910200cin","JAX",3,1,2,1,0,0,0,0,0,"JAX","CIN",17,0,0,0,1,0,0,0,17,17,"JAX","CIN",27,17,"False","outdoors","grass",70,63,2,-4,"JAX",44.5,2019-10-20
"201910200cin","CIN",0,0,2,0,0,0,0,0,0,"CIN","JAX",27,0,0,0,0,1,0,0,2,2,"JAX","CIN",27,17,"False","outdoors","grass",70,63,2,-4,"JAX",44.5,2019-10-20
"201910200clt","HOU",0,0,1,1,0,0,0,0,0,"HOU","IND",30,0,0,0,0,0,1,0,2,2,"HOU","IND",23,30,"False","retractable roof (open)","fieldturf",72,45,0,-1.5,"IND",46.5,2019-10-20
"201910200clt","IND",2,0,3,0,0,0,1,0,0,"IND","HOU",23,0,0,0,0,1,0,0,9,9,"HOU","IND",23,30,"False","retractable roof (open)","fieldturf",72,45,0,-1.5,"IND",46.5,2019-10-20
"201910200dal","PHI",1,0,3,0,0,0,0,0,0,"PHI","DAL",37,0,0,0,0,0,0,1,1,1,"PHI","DAL",10,37,"False","retractable roof (closed)","fieldturf",72,45,0,-3,"DAL",50,2019-10-20
"201910200dal","DAL",1,0,3,3,0,0,0,0,0,"DAL","PHI",10,0,0,1,0,0,0,0,15,15,"PHI","DAL",10,37,"False","retractable roof (closed)","fieldturf",72,45,0,-3,"DAL",50,2019-10-20
"201910200det","DET",0,0,0,0,0,0,0,0,0,"DET","MIN",42,0,0,0,0,0,0,1,-4,-4,"MIN","DET",42,30,"False","dome","fieldturf",72,45,0,-2.5,"MIN",43.5,2019-10-20
"201910200det","MIN",1,0,2,0,0,0,0,0,0,"MIN","DET",30,0,0,0,0,0,1,0,3,3,"MIN","DET",42,30,"False","dome","fieldturf",72,45,0,-2.5,"MIN",43.5,2019-10-20
"201910200gnb","GNB",1,0,0,1,0,0,0,0,0,"GNB","LVR",24,0,0,0,0,1,0,0,4,4,"LVR","GNB",24,42,"False","outdoors","grass",55,74,6,-5.5,"GNB",48,2019-10-20
"201910200nyg","NYG",0,0,2,0,0,1,0,0,0,"NYG","ARI",27,0,0,0,0,1,0,0,4,4,"ARI","NYG",27,21,"False","outdoors","fieldturf ",56,78,3,-3.5,"NYG",49.5,2019-10-20
"201910200nyg","ARI",1,0,8,2,0,0,0,0,0,"ARI","NYG",21,0,0,0,0,1,0,0,14,14,"ARI","NYG",27,21,"False","outdoors","fieldturf ",56,78,3,-3.5,"NYG",49.5,2019-10-20
"201910200oti","LAC",1,0,2,0,0,0,0,0,0,"LAC","TEN",23,0,0,0,0,1,0,0,4,4,"LAC","TEN",20,23,"False","outdoors","grass",77,40,2,-3,"TEN",42.5,2019-10-20
"201910200oti","TEN",0,0,1,1,0,0,0,0,0,"TEN","LAC",20,0,0,0,1,0,0,0,4,4,"LAC","TEN",20,23,"False","outdoors","grass",77,40,2,-3,"TEN",42.5,2019-10-20
"201910200sea","BAL",1,1,1,1,1,0,0,0,0,"BAL","SEA",16,0,0,0,1,0,0,0,18,18,"BAL","SEA",30,16,"False","outdoors","fieldturf",50,79,8,-3,"SEA",49,2019-10-20
"201910200sea","SEA",0,0,1,0,0,0,0,0,0,"SEA","BAL",30,0,0,0,0,0,1,0,0,0,"BAL","SEA",30,16,"False","outdoors","fieldturf",50,79,8,-3,"SEA",49,2019-10-20
"201910200was","SFO",0,0,3,1,0,0,0,0,0,"SFO","WAS",0,1,0,0,0,0,0,0,15,15,"SFO","WAS",9,0,"False","outdoors","grass",55,93,12,-10,"SFO",39,2019-10-20
"201910200was","WAS",1,0,2,0,0,0,0,0,0,"WAS","SFO",9,0,0,1,0,0,0,0,8,8,"SFO","WAS",9,0,"False","outdoors","grass",55,93,12,-10,"SFO",39,2019-10-20
"201910210nyj","NWE",4,0,1,2,0,0,0,0,0,"NWE","NYJ",0,1,0,0,0,0,0,0,23,23,"NWE","NYJ",33,0,"False","outdoors","fieldturf ",58,73,0,-9.5,"NWE",43,2019-10-21
"201910210nyj","NYJ",1,0,0,0,0,0,0,0,0,"NYJ","NWE",33,0,0,0,0,0,1,0,1,1,"NWE","NYJ",33,0,"False","outdoors","fieldturf ",58,73,0,-9.5,"NWE",43,2019-10-21
"201910240min","MIN",1,0,4,1,0,0,0,0,0,"MIN","WAS",9,0,0,1,0,0,0,0,12,12,"WAS","MIN",9,19,"False","dome","sportturf",72,45,0,-16.5,"MIN",42,2019-10-24
"201910240min","WAS",0,0,3,1,0,0,0,0,0,"WAS","MIN",19,0,0,0,1,0,0,0,6,6,"WAS","MIN",9,19,"False","dome","sportturf",72,45,0,-16.5,"MIN",42,2019-10-24
"201910270atl","SEA",1,0,2,2,0,0,0,0,0,"SEA","ATL",20,0,0,0,1,0,0,0,9,9,"SEA","ATL",27,20,"False","retractable roof (open)","fieldturf",72,45,0,-7.5,"SEA",48.5,2019-10-27
"201910270atl","ATL",0,0,2,0,0,0,0,0,0,"ATL","SEA",27,0,0,0,0,1,0,0,2,2,"SEA","ATL",27,20,"False","retractable roof (open)","fieldturf",72,45,0,-7.5,"SEA",48.5,2019-10-27
"201910270buf","PHI",0,0,4,1,0,0,0,0,0,"PHI","BUF",13,0,0,1,0,0,0,0,10,10,"PHI","BUF",31,13,"False","outdoors","astroturf",54,87,23,-1,"BUF",39.5,2019-10-27
"201910270buf","BUF",0,0,3,1,0,0,0,0,0,"BUF","PHI",31,0,0,0,0,0,1,0,4,4,"PHI","BUF",31,13,"False","outdoors","astroturf",54,87,23,-1,"BUF",39.5,2019-10-27
"201910270chi","CHI",1,0,1,0,0,0,0,0,0,"CHI","LAC",17,0,0,0,1,0,0,0,4,4,"LAC","CHI",17,16,"False","outdoors","grass",52,59,9,-3.5,"CHI",41,2019-10-27
"201910270chi","LAC",1,0,3,1,0,0,0,0,0,"LAC","CHI",16,0,0,0,1,0,0,0,8,8,"LAC","CHI",17,16,"False","outdoors","grass",52,59,9,-3.5,"CHI",41,2019-10-27
"201910270clt","IND",0,0,3,0,0,0,0,0,0,"IND","DEN",13,0,0,1,0,0,0,0,7,7,"DEN","IND",13,15,"False","retractable roof (open)","fieldturf",72,45,0,-6,"IND",41,2019-10-27
"201910270clt","DEN",0,0,4,1,0,0,0,0,0,"DEN","IND",15,0,0,0,1,0,0,0,7,7,"DEN","IND",13,15,"False","retractable roof (open)","fieldturf",72,45,0,-6,"IND",41,2019-10-27
"201910270det","DET",0,0,3,1,1,0,0,0,0,"DET","NYG",26,0,0,0,0,1,0,0,11,11,"NYG","DET",26,31,"False","dome","fieldturf",72,45,0,-6.5,"DET",49,2019-10-27
"201910270det","NYG",1,0,4,1,0,0,0,0,0,"NYG","DET",31,0,0,0,0,0,1,0,7,7,"NYG","DET",26,31,"False","dome","fieldturf",72,45,0,-6.5,"DET",49,2019-10-27
"201910270htx","HOU",0,0,0,0,0,0,0,0,0,"HOU","LVR",24,0,0,0,0,1,0,0,0,0,"LVR","HOU",24,27,"False","retractable roof (closed)","grass",72,45,0,-5,"HOU",52,2019-10-27
"201910270jax","JAX",3,0,8,0,0,0,0,0,0,"JAX","NYJ",15,0,0,0,1,0,0,0,15,15,"NYJ","JAX",15,29,"False","outdoors","grass",72,45,0,-7,"JAX",39.5,2019-10-27
"201910270jax","NYJ",0,0,2,1,0,0,0,0,0,"NYJ","JAX",29,0,0,0,0,0,1,0,3,3,"NYJ","JAX",15,29,"False","outdoors","grass",72,45,0,-7,"JAX",39.5,2019-10-27
"201910270kan","KAN",0,0,5,0,0,0,0,0,0,"KAN","GNB",31,0,0,0,0,0,1,0,4,4,"GNB","KAN",31,24,"False","outdoors","grass",54,60,5,-5,"GNB",48,2019-10-27
"201910270kan","GNB",0,0,2,1,0,0,0,0,0,"GNB","KAN",24,0,0,0,0,1,0,0,4,4,"GNB","KAN",31,24,"False","outdoors","grass",54,60,5,-5,"GNB",48,2019-10-27
"201910270nor","NOR",0,0,3,0,0,0,0,0,0,"NOR","ARI",9,0,0,1,0,0,0,0,7,7,"ARI","NOR",9,31,"False","dome","astroturf",72,45,0,-12.5,"NOR",47.5,2019-10-27
"201910270nor","ARI",1,0,0,0,0,0,0,0,0,"ARI","NOR",31,0,0,0,0,0,1,0,1,1,"ARI","NOR",9,31,"False","dome","astroturf",72,45,0,-12.5,"NOR",47.5,2019-10-27
"201910270nwe","CLE",0,0,3,0,0,1,0,0,0,"CLE","NWE",27,0,0,0,0,1,0,0,5,5,"CLE","NWE",13,27,"False","outdoors","grass",49,91,11,-9.5,"NWE",43,2019-10-27
"201910270nwe","NWE",1,0,5,2,1,0,0,0,0,"NWE","CLE",13,0,0,1,0,0,0,0,21,21,"CLE","NWE",13,27,"False","outdoors","grass",49,91,11,-9.5,"NWE",43,2019-10-27
"201910270oti","TEN",2,0,3,2,0,0,0,0,0,"TEN","TAM",23,0,0,0,0,1,0,0,11,11,"TAM","TEN",23,27,"False","outdoors","grass",59,67,3,-2,"TEN",45.5,2019-10-27
"201910270oti","TAM",0,0,3,1,0,0,0,0,0,"TAM","TEN",27,0,0,0,0,1,0,0,5,5,"TAM","TEN",23,27,"False","outdoors","grass",59,67,3,-2,"TEN",45.5,2019-10-27
"201910270ram","CIN",0,0,0,0,0,0,0,0,0,"CIN","LAR",24,0,0,0,0,1,0,0,0,0,"CIN","LAR",10,24,"False","outdoors","grass",48,69,5,-12,"LAR",48.5,2019-10-27
"201910270ram","LAR",0,0,5,0,0,0,0,0,0,"LAR","CIN",10,0,0,1,0,0,0,0,9,9,"CIN","LAR",10,24,"False","outdoors","grass",48,69,5,-12,"LAR",48.5,2019-10-27
"201910270sfo","SFO",3,0,7,0,0,0,0,0,0,"SFO","CAR",13,0,0,1,0,0,0,0,17,17,"CAR","SFO",13,51,"False","outdoors","grass",66,20,19,-4.5,"SFO",41,2019-10-27
"201910270sfo","CAR",1,0,3,0,0,0,1,0,0,"CAR","SFO",51,0,0,0,0,0,0,1,3,3,"CAR","SFO",13,51,"False","outdoors","grass",66,20,19,-4.5,"SFO",41,2019-10-27
"201910280pit","MIA",1,0,2,0,0,0,0,0,0,"MIA","PIT",27,0,0,0,0,1,0,0,4,4,"MIA","PIT",14,27,"False","outdoors","grass",59,50,2,-14,"PIT",44,2019-10-28
"201910280pit","PIT",2,0,4,2,0,0,0,0,0,"PIT","MIA",14,0,0,0,1,0,0,0,13,13,"MIA","PIT",14,27,"False","outdoors","grass",59,50,2,-14,"PIT",44,2019-10-28
"201910310crd","ARI",0,0,1,0,0,0,0,0,0,"ARI","SFO",28,0,0,0,0,0,1,0,0,0,"SFO","ARI",28,25,"False","retractable roof (closed)","grass",72,45,0,-10.5,"SFO",43.5,2019-10-31
"201910310crd","SFO",0,0,3,0,0,0,0,0,0,"SFO","ARI",25,0,0,0,0,1,0,0,3,3,"SFO","ARI",28,25,"False","retractable roof (closed)","grass",72,45,0,-10.5,"SFO",43.5,2019-10-31
"201911030buf","WAS",0,0,2,0,0,0,0,0,0,"WAS","BUF",24,0,0,0,0,1,0,0,2,2,"WAS","BUF",9,24,"False","outdoors","astroturf",42,56,18,-10.5,"BUF",37,2019-11-03
"201911030buf","BUF",0,0,4,0,0,0,0,0,0,"BUF","WAS",9,0,0,1,0,0,0,0,8,8,"WAS","BUF",9,24,"False","outdoors","astroturf",42,56,18,-10.5,"BUF",37,2019-11-03
"201911030car","CAR",2,0,4,1,0,0,0,0,0,"CAR","TEN",20,0,0,0,1,0,0,0,11,11,"TEN","CAR",20,30,"False","outdoors","grass",58,34,5,-3.5,"CAR",43,2019-11-03
"201911030car","TEN",1,0,3,0,0,0,0,0,0,"TEN","CAR",30,0,0,0,0,0,1,0,4,4,"TEN","CAR",20,30,"False","outdoors","grass",58,34,5,-3.5,"CAR",43,2019-11-03
"201911030den","DEN",0,0,2,0,0,0,0,0,0,"DEN","CLE",19,0,0,0,1,0,0,0,3,3,"CLE","DEN",19,24,"False","outdoors","grass",55,32,4,-4,"CLE",39,2019-11-03
"201911030den","CLE",0,0,3,1,0,0,0,0,0,"CLE","DEN",24,0,0,0,0,1,0,0,5,5,"CLE","DEN",19,24,"False","outdoors","grass",55,32,4,-4,"CLE",39,2019-11-03
"201911030jax","HOU",2,0,4,2,0,0,0,0,0,"HOU","JAX",3,0,1,0,0,0,0,0,19,19,"HOU","JAX",26,3,"False","outdoors","grass",53,54,6,-1,"JAX",46,2019-11-03
"201911030jax","JAX",0,0,1,1,0,0,0,0,0,"JAX","HOU",26,0,0,0,0,1,0,0,3,3,"HOU","JAX",26,3,"False","outdoors","grass",53,54,6,-1,"JAX",46,2019-11-03
"201911030kan","MIN",0,0,5,1,0,0,0,0,0,"MIN","KAN",26,0,0,0,0,1,0,0,7,7,"MIN","KAN",23,26,"False","outdoors","grass",54,37,15,-5.5,"MIN",46,2019-11-03
"201911030kan","KAN",0,0,1,0,0,0,0,0,0,"KAN","MIN",23,0,0,0,0,1,0,0,1,1,"MIN","KAN",23,26,"False","outdoors","grass",54,37,15,-5.5,"MIN",46,2019-11-03
"201911030mia","MIA",1,0,3,0,0,0,0,0,0,"MIA","NYJ",18,0,0,0,1,0,0,0,6,6,"NYJ","MIA",18,26,"False","outdoors","grass",85,64,11,-3.5,"NYJ",42.5,2019-11-03
"201911030mia","NYJ",0,0,4,0,0,0,1,0,0,"NYJ","MIA",26,0,0,0,0,1,0,0,6,6,"NYJ","MIA",18,26,"False","outdoors","grass",85,64,11,-3.5,"NYJ",42.5,2019-11-03
"201911030phi","PHI",0,0,3,1,0,0,0,0,0,"PHI","CHI",14,0,0,0,1,0,0,0,6,6,"CHI","PHI",14,22,"False","outdoors","grass",52,37,13,-5,"PHI",41,2019-11-03
"201911030phi","CHI",0,0,4,0,0,0,0,0,0,"CHI","PHI",22,0,0,0,0,1,0,0,4,4,"CHI","PHI",14,22,"False","outdoors","grass",52,37,13,-5,"PHI",41,2019-11-03
"201911030pit","IND",1,0,1,1,0,0,1,0,0,"IND","PIT",26,0,0,0,0,1,0,0,7,7,"IND","PIT",24,26,"False","outdoors","grass",48,47,12,-1,"PIT",39.5,2019-11-03
"201911030pit","PIT",1,1,5,2,0,0,0,0,0,"PIT","IND",24,0,0,0,0,1,0,0,17,17,"IND","PIT",24,26,"False","outdoors","grass",48,47,12,-1,"PIT",39.5,2019-11-03
"201911030rai","DET",0,0,1,0,0,0,0,0,0,"DET","LVR",31,0,0,0,0,0,1,0,0,0,"DET","LVR",24,31,"False","outdoors","grass",71,34,6,-2.5,"LVR",51.5,2019-11-03
